path,extension,size_bytes,classification,reason
tests/test_behavior_telemetry.py,.py,6445,KEEP,active source or test module
tests/test_bucket_baseline.py,.py,18140,KEEP,active source or test module
tests/test_checkpoint_refactor_phase3.py,.py,5746,KEEP,active source or test module
tests/test_checkpoint_telemetry.py,.py,4865,KEEP,active source or test module
tests/test_csia.py,.py,9246,KEEP,active source or test module
tests/test_curriculum.py,.py,1660,KEEP,active source or test module
tests/test_curriculum_gates_characterization.py,.py,12251,KEEP,active source or test module
tests/test_custom_ppo_policy_parity.py,.py,8129,KEEP,active source or test module
tests/test_diagnose_run.py,.py,10109,KEEP,active source or test module
tests/test_diagnostics_phase7.py,.py,20319,KEEP,active source or test module
tests/test_discrete_mi.py,.py,885,KEEP,active source or test module
tests/test_domain_randomization.py,.py,4608,KEEP,active source or test module
tests/test_e3_baseline_parity.py,.py,3205,KEEP,active source or test module
tests/test_e3_rng_verification.py,.py,4671,KEEP,active source or test module
tests/test_entropy_annealing.py,.py,4133,KEEP,active source or test module
tests/test_environment.py,.py,47371,KEEP,active source or test module
tests/test_env_audit_hardpool.py,.py,20070,KEEP,active source or test module
tests/test_episode_credit_refactor.py,.py,7999,KEEP,active source or test module
tests/test_evaluation_aggregation.py,.py,730,KEEP,active source or test module
tests/test_evaluation_artifacts.py,.py,1094,KEEP,active source or test module
tests/test_evaluation_episode_runner.py,.py,2012,KEEP,active source or test module
tests/test_evaluation_equivalence.py,.py,1074,KEEP,active source or test module
tests/test_evaluation_gates.py,.py,1915,KEEP,active source or test module
tests/test_evaluation_manifest.py,.py,4832,KEEP,active source or test module
tests/test_evaluation_matched_seed.py,.py,1211,KEEP,active source or test module
tests/test_evaluation_orchestrator.py,.py,7825,KEEP,active source or test module
tests/test_evaluation_probes.py,.py,3006,KEEP,active source or test module
tests/test_eval_checkpoint_op5_label.py,.py,1246,KEEP,active source or test module
tests/test_eval_strategy_metrics.py,.py,5801,KEEP,active source or test module
tests/test_feasibility_and_coverage.py,.py,9830,KEEP,active source or test module
tests/test_forced_z_anneal.py,.py,14131,KEEP,active source or test module
tests/test_forced_z_behavior_vectors.py,.py,13671,KEEP,active source or test module
tests/test_game_manager_refactored.py,.py,3873,KEEP,active source or test module
tests/test_gpu_env_api.py,.py,665,KEEP,active source or test module
tests/test_gpu_env_pure.py,.py,2305,KEEP,active source or test module
tests/test_hard_opponents.py,.py,8059,KEEP,active source or test module
tests/test_inference_distribution_contract.py,.py,5905,KEEP,active source or test module
tests/test_inference_parity.py,.py,10431,KEEP,active source or test module
tests/test_latent_actor_residual.py,.py,20334,KEEP,active source or test module
tests/test_latent_arc_credit.py,.py,24687,KEEP,active source or test module
tests/test_latent_behavior_contrast.py,.py,3378,KEEP,active source or test module
tests/test_latent_core_import_graph.py,.py,2464,KEEP,active source or test module
tests/test_latent_episode_warmup.py,.py,12043,KEEP,active source or test module
tests/test_latent_event_refresh.py,.py,25703,KEEP,active source or test module
tests/test_latent_losses.py,.py,26635,KEEP,active source or test module
tests/test_latent_phase_labels.py,.py,2593,KEEP,active source or test module
tests/test_latent_preference.py,.py,58709,KEEP,active source or test module
tests/test_latent_strategy_alignment.py,.py,21129,KEEP,active source or test module
tests/test_latent_strategy_canonicalization.py,.py,7331,KEEP,active source or test module
tests/test_latent_strategy_refactor.py,.py,4605,KEEP,active source or test module
tests/test_marginal_baseline.py,.py,10781,KEEP,active source or test module
tests/test_networks.py,.py,2410,KEEP,active source or test module
tests/test_op35_latent_matrix.py,.py,4933,KEEP,active source or test module
tests/test_op5_coordination_wiring.py,.py,3833,KEEP,active source or test module
tests/test_op5_rusher_params.py,.py,1432,KEEP,active source or test module
tests/test_operational_gap_guards.py,.py,5342,KEEP,active source or test module
tests/test_opponent_params.py,.py,8054,KEEP,active source or test module
tests/test_opponent_pool_weights.py,.py,4791,KEEP,active source or test module
tests/test_option_advantage.py,.py,17826,KEEP,active source or test module
tests/test_option_returns.py,.py,9565,KEEP,active source or test module
tests/test_performance_artifacts.py,.py,2030,KEEP,active source or test module
tests/test_performance_recorder.py,.py,1760,KEEP,active source or test module
tests/test_phase10_evaluation_slice.py,.py,5314,KEEP,active source or test module
tests/test_phase1_5_contracts.py,.py,15831,KEEP,active source or test module
tests/test_phase6_experiment_matrix.py,.py,1760,KEEP,active source or test module
tests/test_policy_checkpoint_migration.py,.py,11528,KEEP,active source or test module
tests/test_policy_contract.py,.py,13278,KEEP,active source or test module
tests/test_ppo.py,.py,6639,KEEP,active source or test module
tests/test_ppo_updater_refactor_phase1.py,.py,14539,KEEP,active source or test module
tests/test_ppo_updater_review_fixes.py,.py,4244,KEEP,active source or test module
tests/test_preset_resolution.py,.py,67533,KEEP,active source or test module
tests/test_preset_system.py,.py,20437,KEEP,active source or test module
tests/test_qualitative_rollout.py,.py,15931,KEEP,active source or test module
tests/test_recurrent_selector.py,.py,14728,KEEP,active source or test module
tests/test_recurrent_selector_parity.py,.py,10973,KEEP,active source or test module
tests/test_refactor_parity.py,.py,2654,KEEP,active source or test module
tests/test_rollout_buffer.py,.py,2247,KEEP,active source or test module
tests/test_router_dedicated_lr.py,.py,13746,KEEP,active source or test module
tests/test_router_eval_matrix.py,.py,7558,KEEP,active source or test module
tests/test_route_telemetry.py,.py,1963,KEEP,active source or test module
tests/test_shared_actor_composition.py,.py,35066,KEEP,active source or test module
tests/test_state_phase9.py,.py,30063,KEEP,active source or test module
tests/test_strategy_aux_head_separation.py,.py,12359,KEEP,active source or test module
tests/test_tactical_opponents.py,.py,7641,KEEP,active source or test module
tests/test_telemetry_invariance.py,.py,4501,KEEP,active source or test module
tests/test_telemetry_off_hot_path.py,.py,3385,KEEP,active source or test module
tests/test_telemetry_phase6.py,.py,19070,KEEP,active source or test module
tests/test_telemetry_phase6_integration.py,.py,2463,KEEP,active source or test module
tests/test_training_lifecycle_events.py,.py,2559,KEEP,active source or test module
tests/test_training_phase8.py,.py,17173,KEEP,active source or test module
tests/test_train_ppo_smoke.py,.py,42981,KEEP,active source or test module
tests/test_v5i4_paper_faithful.py,.py,20872,KEEP,active source or test module
tests/test_v5i5_paper_faithful_entropy_floor.py,.py,14713,KEEP,active source or test module
tests/test_v5i6_paper_faithful_marginal_entropy.py,.py,12203,KEEP,active source or test module
tests/test_v5i7_entropy_floor_split_lane.py,.py,7618,KEEP,active source or test module
tests/test_v5i8_repertoire_uniform_z.py,.py,5514,KEEP,active source or test module
tests/test_v5i8_split_lane_v2_task_pressure.py,.py,4601,KEEP,active source or test module
tests/test_v5i9_csia_guided_specialization.py,.py,4549,KEEP,active source or test module
tests/test_v6i1_cf_loss.py,.py,18419,KEEP,active source or test module
tests/test_v6i1_curriculum_gates.py,.py,42751,KEEP,active source or test module
tests/test_v6i1_phase_bc.py,.py,11513,KEEP,active source or test module
tests/test_v6i1_prelaunch_validation.py,.py,14534,KEEP,active source or test module
tests/test_v6i1_staged_integration.py,.py,15054,KEEP,active source or test module
tests/test_v6i2_gate_protocol.py,.py,47633,KEEP,active source or test module
tests/test_v6i2_staged_integration.py,.py,17408,KEEP,active source or test module
tests/test_v6i3_comm_policy.py,.py,17042,KEEP,active source or test module
tests/test_v6i3_comm_transport.py,.py,5950,KEEP,active source or test module
tests/test_v6i3_integration.py,.py,12538,KEEP,active source or test module
tests/test_v6i4_order_invariance.py,.py,6479,KEEP,active source or test module
tests/test_v6i4_router_ablation.py,.py,10498,KEEP,active source or test module
tests/test_v6i4_router_ablation_protocol.py,.py,4291,KEEP,active source or test module
tests/test_v6i4_shuffled_control.py,.py,7862,KEEP,active source or test module
tests/test_v6i5_corrected_curriculum.py,.py,18169,KEEP,active source or test module
tests/test_v6i5_repertoire_audit_tools.py,.py,9343,KEEP,active source or test module
tests/test_v6i5_terminal_branch_eval.py,.py,4740,KEEP,active source or test module
tests/test_v6i5_two_option_router.py,.py,1950,KEEP,active source or test module
tests/test_v6i6_strategy_expansion.py,.py,5795,KEEP,active source or test module
tests/test_v6i7_parts_b_g.py,.py,29566,KEEP,active source or test module
tests/test_v6i7_reward_separation.py,.py,28292,KEEP,active source or test module
tests/test_v6i9_map_aware.py,.py,13701,KEEP,active source or test module
tests/__init__.py,.py,339,KEEP,active source or test module
tools/analyze_latent.py,.py,34076,UNKNOWN,tool script — requires Stage 10 classification
tools/audit_refactor_progress.py,.py,29135,UNKNOWN,tool script — requires Stage 10 classification
tools/audit_repository_cleanup.py,.py,15762,UNKNOWN,tool script — requires Stage 10 classification
tools/benchmark_training_pipeline.py,.py,16644,UNKNOWN,tool script — requires Stage 10 classification
tools/critic_ceiling.py,.py,7600,UNKNOWN,tool script — requires Stage 10 classification
tools/diagnose_run.py,.py,10270,UNKNOWN,tool script — requires Stage 10 classification
tools/global_state_probe.py,.py,4409,UNKNOWN,tool script — requires Stage 10 classification
tools/phase6_1_capture_environment.py,.py,3714,UNKNOWN,tool script — requires Stage 10 classification
tools/phase6_1_component_benchmark.py,.py,7373,UNKNOWN,tool script — requires Stage 10 classification
tools/qualitative_rollout.py,.py,46267,UNKNOWN,tool script — requires Stage 10 classification
tools/q_probe.py,.py,74822,UNKNOWN,tool script — requires Stage 10 classification
tools/q_probe_local_counterfactual.py,.py,45365,UNKNOWN,tool script — requires Stage 10 classification
tools/router_distill_from_qprobe.py,.py,52966,UNKNOWN,tool script — requires Stage 10 classification
tools/router_eval_matrix.py,.py,19406,UNKNOWN,tool script — requires Stage 10 classification
tools/run_v6i5_cf_sweep.ps1,.ps1,1293,UNKNOWN,shell script — requires Stage 10 classification
tools/sliced_z_diagnostics.py,.py,25339,UNKNOWN,tool script — requires Stage 10 classification
tools/snapshot_presets.py,.py,2509,UNKNOWN,tool script — requires Stage 10 classification
tools/summer_proof_report.py,.py,34020,UNKNOWN,tool script — requires Stage 10 classification
tools/tactical_regime_analysis.py,.py,35628,UNKNOWN,tool script — requires Stage 10 classification
tools/trace_actor_z_pathway.py,.py,3272,UNKNOWN,tool script — requires Stage 10 classification
tools/v5i8_forced_z_eval.py,.py,7555,UNKNOWN,tool script — requires Stage 10 classification
tools/v6i3_comm_corruption_eval.py,.py,2678,UNKNOWN,tool script — requires Stage 10 classification
tools/v6i5_cf_diagnostics.py,.py,40828,UNKNOWN,tool script — requires Stage 10 classification
tools/v6i5_cf_sweep_summary.py,.py,4546,UNKNOWN,tool script — requires Stage 10 classification
tools/v6i5_phase_a_audit.py,.py,13023,UNKNOWN,tool script — requires Stage 10 classification
tools/v6i5_state_conditioned_branch_eval.py,.py,60462,UNKNOWN,tool script — requires Stage 10 classification
tools/verify_router_checkpoints.py,.py,3510,UNKNOWN,tool script — requires Stage 10 classification
tools/verify_telemetry_invariance.py,.py,7199,UNKNOWN,tool script — requires Stage 10 classification
tools/_build_latent_modules.py,.py,3695,UNKNOWN,tool script — requires Stage 10 classification
tools/_diag_latent_summary.py,.py,2719,UNKNOWN,tool script — requires Stage 10 classification
tools/_extract_docx_text.py,.py,684,UNKNOWN,tool script — requires Stage 10 classification
tools/_extract_latent_modules.py,.py,10790,UNKNOWN,tool script — requires Stage 10 classification
tools/_shrink_latent_core.py,.py,6343,UNKNOWN,tool script — requires Stage 10 classification
